translation_gain,rotation_gain,damping,horizon_s,simulated_time_s,steps,final_position_error_norm,final_rotation_error_norm,position_rms_error,rotation_rms_error,peak_position_error_norm,peak_rotation_error_norm,settling_time_s,target_reached,target_reached_time_s,mean_joint_velocity_norm,max_joint_velocity_norm,control_smoothness,oscillation_metric,mean_min_singular_value,min_min_singular_value,max_condition_number,mean_manipulability,diverged,failure_reason,score
4.0,18.0,0.03,5.0,5.001999999999671,2501,0.007990069107162307,0.04406424268989119,0.2595883423974202,0.6713024292724475,0.5449352414284292,1.5707963267948966,nan,True,3.447999999999842,1.6993795875286488,2.3940199146794416,0.14423958655028785,0.8348793185862937,0.053485456815063025,0.0003822233273161688,5054.420432014364,0.018396925789819912,False,,39.874320346726314
4.0,20.0,0.01,5.0,5.001999999999671,2501,0.30045917490646945,0.6759650637620948,0.4187119301606962,0.9032243782681536,0.6997380623140026,1.5707963267948966,nan,False,nan,1.2632780028882284,2.382469739399987,0.36396725670689306,1.8587215747758647,0.0017492019516947394,0.0001418923147554975,13425.539314496584,0.0010273000744049669,False,,56.17732799201994
4.0,20.0,0.03,5.0,5.001999999999671,2501,0.019630407637721583,0.08181377977149375,0.2877448268570628,0.7055916637638022,0.5949366285694436,1.5707963267948966,nan,True,3.611999999999824,1.7956322971467646,2.4026143301158043,0.13333388443640498,0.9052776069600494,0.05329157724669996,0.00038262802830441267,5049.103194884916,0.01852975150920029,False,,43.026968538840904
6.0,0.0,0.01,5.0,5.001999999999671,2501,0.3844117499691053,2.6388763552032204,0.40568147271674776,2.5212163393660347,0.5405017585406429,2.7297277736474634,nan,False,nan,1.3909550685138936,2.2044437193147353,0.31530765165506647,0.530846236038484,0.0012495161930286822,2.2321368572366855e-06,846420.7031694222,0.0007724502152856488,False,,76.2323545399047
6.0,0.0,0.03,5.0,5.001999999999671,2501,0.3615958624888626,2.6079510521432723,0.40135819106975495,2.516463063306238,0.5405017585406429,2.7787086115562802,nan,False,nan,1.5786010962955415,2.1579134959537165,0.08693823932959148,1.5162591137351975,0.0013271245254310902,2.2138517289812943e-06,853402.8934635911,0.0008212549845389972,False,,76.22321638496236
6.0,2.0,0.01,5.0,5.001999999999671,2501,0.01038863722217983,0.2116196711600171,0.22442791206998736,0.880966907539429,0.5648663040973746,1.5707963267948966,nan,True,2.6259999999999324,1.618715286836903,2.258052988134116,0.0241500233785113,1.4775526936377277,0.11187977897279007,0.026213511493261295,73.71310886508734,0.04458537555139938,False,,40.60513237660279
6.0,2.0,0.03,5.0,5.001999999999671,2501,0.02739276009196784,0.6717445029441103,0.20836943507269035,0.936813292586727,0.5775912054806701,1.5707963267948966,nan,False,nan,1.377263331543756,2.261729533682628,0.023915527552608347,2.2021332024300495,0.0518718316206582,0.0007191694156547764,2631.4313720835944,0.01657849346241844,False,,40.589651505957384
6.0,4.0,0.01,5.0,5.001999999999671,2501,0.00037919349204764314,0.0013910514446699796,0.21465015719126362,0.5043775399749234,0.5667854706900527,1.5707963267948966,4.173999999999762,True,1.6760000000000013,0.9364986662857452,2.218832511034315,0.012346638134818956,0.12938386393790136,0.1116757517272344,0.025552768414827353,75.6194548015752,0.04037855507463282,False,,35.007481029088545
6.0,4.0,0.03,5.0,5.001999999999671,2501,0.0003942624920845577,0.0013866900533829943,0.20940231667473014,0.5264951024804083,0.5794946555896549,1.5707963267948966,4.223999999999757,True,1.9700000000000015,1.0167803842071512,2.214328078584261,0.0149759080662755,0.1332748057406688,0.10618982453996476,0.02594536974663022,74.47489422476181,0.03764614395287787,False,,35.14680140399311
6.0,6.0,0.01,5.0,5.001999999999671,2501,0.0003854768802969557,0.0009286877651829866,0.2134594372824335,0.5237631147559407,0.5626018471949713,1.5707963267948966,4.039999999999777,True,1.7600000000000013,0.9409423900129206,2.2308220011121005,0.01177974357427213,0.05410017396063302,0.10874913649940847,0.024392657999326467,79.21573089203919,0.0392371067333062,False,,35.085667193071465
6.0,6.0,0.03,5.0,5.001999999999671,2501,0.0008535085800044025,0.00732025363786556,0.20662217957502282,0.5708689637196376,0.5758975033857644,1.5707963267948966,4.265999999999752,True,2.5499999999999408,1.1202292897222217,2.2306791533322876,0.013109515958870742,0.16235352185224533,0.10192848253276628,0.005982161052839294,315.7376429940719,0.03697553768777826,False,,35.46198383842883
