condition,training_seed,evaluation_mode,episode,success,impact_safe,stable_hold,first_contact_peak_force_n,force_exceeded_18n,force_exceeded_36n,emergency_failure,safety_violation,failure_category,failure_reason,hold_time_s,episode_return,final_phase,mass,friction,final_box_speed_mps,actor_residual_abs_mean,policy_command_delta,max_policy_command_delta
D1,7,learned,20,True,True,True,15.699140350086974,False,False,False,False,,,5.009999999999938,0.0,full,0.5020057240424289,0.7954649007207342,0.01959163261383919,0.5731510717024623,0.028389031548627014,0.4542992115020752
D1,7,learned,21,True,True,True,16.16538022736243,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4904104543646842,1.1673474497063143,0.01909915460835212,0.5742011460953571,0.02784798445770514,0.45805874466896057
D1,7,learned,22,True,True,True,17.961309914077976,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4526350727341898,1.1252112590506311,0.017882039996878953,0.5743031409026504,0.030257869470858883,0.45436060428619385
D1,7,learned,23,True,True,True,15.174303572822916,False,False,False,False,,,5.009999999999938,0.0,full,0.4904961771661215,1.343875645190756,0.027469758493474005,0.573800855017639,0.03115282378568771,0.48289066553115845
D1,7,learned,24,False,True,False,17.89799855929182,False,False,False,False,unstable box motion,timeout,3.8199999999999625,0.0,warmup,0.5109693765412465,1.211283449106051,0.025468976284858568,0.5741630141647722,0.028806165835953183,0.45121142268180847
D1,7,learned,25,False,True,False,15.226216459744117,False,False,False,False,unstable box motion,timeout,3.709999999999965,0.0,intermediate,0.5317344461251952,1.0067531604749642,0.024329827282842057,0.5735640636492226,0.029147084944748453,0.459749311208725
D1,7,learned,26,True,True,True,13.358065004001311,False,False,False,False,,,5.009999999999938,0.0,full,0.5135364956319597,0.9791037239291087,0.021027727342939728,0.573587248652256,0.0313134443630853,0.4729802906513214
D1,7,learned,27,False,True,False,16.71678893873726,False,False,False,False,unstable box motion,timeout,4.649999999999945,0.0,warmup,0.48896578770858773,1.2364416551319382,0.020244062415030923,0.5743937329372947,0.027035093240972075,0.4572789967060089
D1,7,learned,28,True,True,True,16.530217312033283,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.46606083056516756,1.0333475627374389,0.01861453844463565,0.5742225595764343,0.029728308830223694,0.4563430845737457
D1,7,learned,29,True,True,True,16.939440255675457,False,False,False,False,,,5.009999999999938,0.0,full,0.4781300590747878,1.1076903259488948,0.01661807619960853,0.5741393998976664,0.029330952835742188,0.45477059483528137
D1,7,learned,30,True,True,True,15.476182390355858,False,False,False,False,,,5.009999999999938,0.0,warmup,0.500472282046089,1.2042566690466316,0.019706800765811515,0.5743334368960429,0.02901142990978604,0.45805585384368896
D1,7,learned,31,False,False,False,18.368042654268066,True,False,False,True,excessive first-contact impact,timeout,0.0,0.0,intermediate,0.42123466907856777,1.253002323925152,0.030189742137626808,0.574502804315531,0.03266025048015373,0.4448234438896179
D1,7,learned,32,False,False,False,22.836192437471098,True,False,False,True,excessive first-contact impact,timeout,4.239999999999954,0.0,full,0.49655863214725254,1.0809459611070078,0.021472360570013563,0.574084383483378,0.026987181516098125,0.42141103744506836
D1,7,learned,33,True,True,True,15.147665230236322,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4824355574271533,1.21891463319844,0.018140074528716497,0.5741886872784057,0.031246462566477638,0.46116262674331665
D1,7,learned,34,False,False,False,18.138293547844217,True,False,False,True,excessive first-contact impact,timeout,4.349999999999952,0.0,intermediate,0.5593516103811621,1.3360529847388807,0.02740051777665936,0.5742089405563512,0.02847431770658919,0.4353918731212616
D1,7,learned,35,True,True,True,12.217887063886335,False,False,False,False,,,5.009999999999938,0.0,full,0.5821520363062294,0.9352893720189832,0.01742039523211876,0.5731639436503081,0.028918261665212094,0.4668240547180176
D1,7,learned,36,True,True,True,14.960493464084939,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49003588725688896,1.1949944693625023,0.019503084275989735,0.5743127944173886,0.02917602634355651,0.46092990040779114
D1,7,learned,37,False,False,True,18.995040280922375,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,intermediate,0.47202966125532003,1.0718062194041447,0.019708691849598958,0.5742103633242688,0.029790231260256126,0.44118359684944153
D1,7,learned,38,True,True,True,13.281728729650158,False,False,False,False,,,5.009999999999938,0.0,full,0.39720311956649396,1.1780777381288443,0.02257255704840917,0.5741503018360956,0.029530517467263352,0.48684611916542053
D1,7,learned,39,False,True,False,9.362070607572925,False,False,False,False,unstable box motion,timeout,0.0,0.0,warmup,0.48760734892737573,1.2436457867865334,48.15717309591101,0.6006103530452804,0.7419383196825428,1.5474239587783813
D1,7,learned,40,True,True,True,15.046246908881837,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4697590305539757,1.000828031345263,0.016213320890579183,0.5740839062546413,0.027616480978220018,0.46489250659942627
D1,7,learned,41,True,True,True,17.232763018350482,False,False,False,False,,,5.009999999999938,0.0,full,0.5399893072381774,1.543457179043201,0.028710711980758925,0.5742850484181434,0.030827096883680613,0.4385072886943817
D1,7,learned,42,False,True,False,9.63074727951496,False,False,False,False,unstable box motion,timeout,0.0,0.0,warmup,0.4885757854329753,1.2269349832847654,49.51034431279249,0.601098452441773,0.7259195600662912,1.352701187133789
D1,7,learned,43,True,True,True,17.327313224274405,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5760872145672483,1.17039712756378,0.022289970422688,0.5739082095382662,0.029106946973959883,0.433605819940567
D1,7,learned,44,False,False,False,21.814823183484144,True,False,False,True,excessive first-contact impact,timeout,0.0,0.0,full,0.38303639555873803,1.338079672902308,0.0299039701375314,0.5747161729486727,0.032830862030386924,0.4228789210319519
D1,7,learned,45,True,True,True,17.017896071371933,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49174394141055583,1.2240044962498438,0.02089748128826906,0.5742497889427509,0.03045634190073537,0.44907182455062866
D1,7,learned,46,True,True,True,17.14964341409842,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.43827127758724876,1.208110249995769,0.021896096737309113,0.5745425025868076,0.030190314228714602,0.4475610554218292
D1,7,learned,47,True,True,True,14.559680080308164,False,False,False,False,,,5.009999999999938,0.0,full,0.6424065509628292,1.102805538886461,0.02031970344099761,0.5734243903489589,0.027794872512883533,0.4451560974121094
D1,7,learned,48,False,True,False,9.549445990318013,False,False,False,False,unstable box motion,timeout,0.0,0.0,warmup,0.5085148659503609,1.174116055562226,60.62371684348818,0.6051959566981763,0.7454589304248137,0.9876599311828613
D1,7,learned,49,False,True,False,17.695957084168622,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.45103892656726835,1.2464647082307405,0.03024448017566013,0.574337363866226,0.03145632782285767,0.445614218711853
D1,7,learned,50,True,True,True,16.151711400063828,False,False,False,False,,,5.009999999999938,0.0,full,0.3726770816353148,1.4920678302689376,0.021823726139162815,0.5745970118712782,0.03291919636669465,0.48026788234710693
D1,7,learned,51,False,True,False,17.02179037949061,False,False,False,False,unstable box motion,timeout,4.40999999999995,0.0,warmup,0.5121655145357621,1.2468573748815532,0.02673460879081123,0.5742399448627019,0.028011049814522265,0.4482724666595459
D1,7,learned,52,False,False,False,18.927863477557104,True,False,False,True,excessive first-contact impact,timeout,4.609999999999946,0.0,intermediate,0.5619201427171274,1.0007040595710093,0.021140272108045085,0.5736003956745339,0.024786880618360426,0.4337610602378845
D1,7,learned,53,False,True,False,17.016462376215706,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5243303082272294,0.9612646556452364,0.031222947124974032,0.5736415616848072,0.029051715768873693,0.4458668828010559
D1,7,learned,54,True,True,True,16.48162247455686,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4863359531545361,1.2434969451900522,0.02030379650852146,0.5744124823237591,0.028376202463394656,0.4583720862865448
D1,7,learned,55,False,False,False,19.879327328763935,True,False,False,True,excessive first-contact impact,timeout,0.0,0.0,intermediate,0.4252483777736942,1.264293204911614,0.026093672677869165,0.5745249106219039,0.029133091921518955,0.4403824806213379
D1,7,learned,56,True,True,True,14.9701512701903,False,False,False,False,,,5.009999999999938,0.0,full,0.5295575228792385,1.4527831122188495,0.030257389794395472,0.5737841670082781,0.030491787735081745,0.4868454039096832
D1,7,learned,57,False,True,False,16.697060197421564,False,False,False,False,unstable box motion,timeout,0.0,0.0,warmup,0.5141180905828481,1.2082259258941315,0.026977733306737903,0.5741687025597912,0.028698047986254097,0.4556540548801422
D1,7,learned,58,True,True,True,15.040701350299148,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44073145090136284,1.0827524946051303,0.01653772211772529,0.5742862304977412,0.032469479081438,0.46813473105430603
D1,7,learned,59,False,False,False,18.85111677416963,True,False,False,True,excessive first-contact impact,timeout,0.0,0.0,full,0.5261049150037435,1.2326145627183616,0.03432485615940698,0.5740372801345863,0.03177422018854746,0.43585097789764404
D1,7,learned,60,True,True,True,15.164762378814357,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5030441815117926,1.235296079410372,0.020671352895960393,0.5743444223919152,0.028946797291603103,0.4609358012676239
D1,7,learned,61,False,False,True,18.298402172190954,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,intermediate,0.5389551631654701,1.197412975915647,0.02339689567933497,0.5740921779617473,0.028469863610940137,0.43766286969184875
D1,7,learned,62,True,True,True,13.978129320302742,False,False,False,False,,,5.009999999999938,0.0,full,0.37411391740488836,0.778022602554542,0.015134771482022358,0.5740757302967587,0.026667515514767554,0.47454142570495605
D1,7,learned,63,True,True,True,17.14690069267776,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5180958832674765,1.1775949033705304,0.021272132428443613,0.5741290005662846,0.029547362181512552,0.4464654326438904
D1,7,learned,64,True,True,True,17.62479026764435,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4319834064826628,1.2497602045329117,0.02198767670714476,0.574614384468198,0.030161462870885017,0.4454615116119385
D1,7,learned,65,False,False,True,22.079054042618342,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,full,0.46955263519301244,1.3618770382643257,0.02284658123031967,0.5743255048953726,0.02986752253832714,0.42029038071632385
D1,7,learned,66,False,True,False,10.455072194692296,False,False,False,False,unstable box motion,timeout,0.0,0.0,warmup,0.5144610774914211,1.2260844704151872,59.71492247905757,0.6048524878982404,0.7393685573366071,0.99156653881073
D1,7,learned,67,False,False,True,18.851862643483372,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,intermediate,0.4243514781482216,1.2158876925074258,0.018904053880001034,0.5745795885665217,0.029808168693191625,0.45120733976364136
D1,7,learned,68,False,False,True,23.06706901915131,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,full,0.41267677704972583,0.8528733183238331,0.020184066091142136,0.5741144176694859,0.02830768514445193,0.4189205467700958
D1,7,learned,69,True,True,True,15.77561230471853,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49438308838503003,1.1989058255816771,0.019812650019590938,0.5742618125082956,0.02962571942729364,0.45694416761398315
D1,7,learned,70,True,True,True,15.655249674333422,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.45607536866522447,1.0072921878164434,0.018739302092581123,0.5741478727168935,0.03003472302181719,0.4556506872177124
D1,7,learned,71,False,False,False,23.328785396309673,True,False,False,True,excessive first-contact impact,timeout,0.34000000000000014,0.0,full,0.4890386342296652,1.3446198045538313,0.028732927517885896,0.5743919572187766,0.030841483185067773,0.4203275442123413
D1,7,learned,72,True,True,True,16.58464105002573,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5181769401123936,1.2214768875486623,0.024371563847913846,0.5742121461273256,0.029217664613037982,0.4474893808364868
D1,7,learned,73,False,True,False,15.210455500165953,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.47561330230223386,1.274057400905906,0.0288830719511972,0.5743858861523147,0.03113791967609099,0.4631406366825104
D1,7,learned,74,False,True,False,15.34741913236111,False,False,False,False,contact loss,timeout,0.3900000000000002,0.0,full,0.6302656463012763,1.2363069994594955,0.029077763709968153,0.5719552598051099,0.023980997665120022,0.4877547025680542
D1,7,learned,75,True,True,True,16.506523670690942,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128891502103221,1.1693339809485719,0.020347031680764637,0.5741822915223292,0.02771553143722826,0.45177900791168213
D1,7,learned,76,False,True,False,15.246956407979033,False,False,False,False,unstable box motion,timeout,4.519999999999948,0.0,intermediate,0.5029775957233502,1.1173203785729031,0.024473812904857686,0.5741271042894983,0.02806400032580963,0.4615687429904938
D1,7,learned,77,True,True,True,14.7260149372758,False,False,False,False,,,5.009999999999938,0.0,full,0.6217022090206814,1.178149402500111,0.023539613196869175,0.5736347837435378,0.029296679255044596,0.4459989368915558
D1,7,learned,78,True,True,True,17.015009573308202,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48107140492051537,1.2237028225935525,0.020419475976006914,0.574395598163256,0.028221346640948025,0.4523434042930603
D1,7,learned,79,False,True,False,15.028478481843585,False,False,False,False,unstable box motion,timeout,4.759999999999943,0.0,intermediate,0.5582002597826974,1.2360374228455522,0.02532680327341771,0.5741724508220366,0.027113616808450647,0.4515629708766937
D1,7,learned,80,False,True,False,15.025365744898345,False,False,False,False,contact loss,timeout,0.0,0.0,full,0.5342840136425704,1.0989328427743525,0.027743237624967294,0.5722879179121199,0.027236345704378825,0.48353156447410583
D1,7,learned,81,False,True,False,16.359007452511328,False,False,False,False,unstable box motion,timeout,4.529999999999948,0.0,warmup,0.5198020969208147,1.2222703211615975,0.02384884565770529,0.574149774400214,0.028746447012360607,0.4487019181251526
D1,7,learned,82,True,True,True,14.713118076854526,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5418115409414938,1.2476588704407745,0.021778503117750935,0.5740705901791509,0.030995607459101703,0.46831440925598145
D1,7,learned,83,False,False,True,20.59374028676512,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,full,0.48067514698452624,1.3134212480291771,0.022003319364864264,0.5742376192873528,0.03128895481602656,0.43134963512420654
D1,7,learned,84,True,True,True,15.443123372152282,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5182181653316911,1.240184064601315,0.021040555068629688,0.574279561156707,0.02831015222640395,0.4549527168273926
D1,7,learned,85,True,True,True,14.964027854056829,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4215685252329265,1.096261173554801,0.0162584246335416,0.5743037679025006,0.03077568902530918,0.4697045087814331
D1,7,learned,86,True,True,True,15.339899149277443,False,False,False,False,,,5.009999999999938,0.0,full,0.45929631408227567,1.3403272016459777,0.02421666554167012,0.5745335738801325,0.029279775683642695,0.46032124757766724
D1,7,learned,87,True,True,True,17.61169857702076,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5101437457234121,1.2259015013553074,0.020467577689177868,0.5743145739763543,0.028710760919828757,0.4514540433883667
D1,7,learned,88,True,True,True,15.47308335173205,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.510237487959977,1.36657991163753,0.025402573327374903,0.5744549865208591,0.03157947456965003,0.4542265832424164
D1,7,learned,89,True,True,True,11.951745352760932,False,False,False,False,,,5.009999999999938,0.0,full,0.670320389540348,1.0790204426581789,0.02112449708487465,0.5733591078449334,0.023101536488117837,0.4632265567779541
D1,7,learned,90,False,False,False,18.257646338408666,True,False,False,True,excessive first-contact impact,timeout,3.9999999999999587,0.0,warmup,0.4871652420600959,1.1732984908471253,0.020493016347039185,0.5742520593173173,0.027646842838398047,0.4491036832332611
D1,7,learned,91,True,True,True,14.822883561886005,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5063899162248642,1.2129222183053707,0.018320677631925332,0.5740740759476659,0.03156545563322696,0.4690273702144623
D1,7,learned,92,False,False,False,21.72650999554766,True,False,False,True,excessive first-contact impact,timeout,4.599999999999946,0.0,full,0.39331817024535876,1.05629062348945,0.02517189135848954,0.5744823972642481,0.027936597179089275,0.4290802478790283
D1,7,learned,93,False,True,False,17.9680904217528,False,False,False,False,unstable box motion,timeout,4.569999999999947,0.0,warmup,0.4809392138214365,1.1890876549511458,0.0224312967950464,0.5742913869046574,0.027378243108146957,0.44743961095809937
D1,7,learned,94,False,False,True,18.53012065568985,True,False,False,True,excessive first-contact impact,held stably but first-contact impact exceeded the ImpactSafe threshold,5.009999999999938,0.0,intermediate,0.5615218737550742,1.3768853723217598,0.026998066907748444,0.5739778682752599,0.02996023905355495,0.4333828091621399
D1,7,learned,95,True,True,True,15.16065967581524,False,False,False,False,,,5.009999999999938,0.0,full,0.6818918618697445,0.7643543624064467,0.017886271265075037,0.5715123929719804,0.023230326454353144,0.4327000677585602
D1,7,learned,96,False,True,False,17.031546604720994,False,False,False,False,unstable box motion,timeout,4.069999999999958,0.0,warmup,0.5053135879878038,1.1841457332405028,0.02601168816283031,0.5742162786753342,0.027833792345066156,0.45050933957099915
D1,7,learned,97,False,True,False,17.056486935793764,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.5212111576019438,1.2965194086396024,0.034732615089658046,0.5741239058962412,0.03169932649870004,0.44711607694625854
D1,7,learned,98,False,False,False,20.585651061918828,True,False,False,True,excessive first-contact impact,timeout,4.559999999999947,0.0,full,0.3626765151612195,1.1750646730460341,0.02241782965191545,0.5746324064230015,0.027770883532773172,0.43105000257492065
D1,7,learned,99,True,True,True,15.528837630205555,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4854086464968972,1.192907376054963,0.020053911515818378,0.574382832971207,0.02793500500304255,0.46063074469566345
D1,7,zero,0,True,True,True,11.738354911025425,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128083197961336,1.1512648415214817,0.020524704885670875,0.0,0.0,0.0
D1,7,zero,1,True,True,True,10.830579550058902,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5583821710176411,1.2738890168815886,0.021524058705885075,0.0,0.0,0.0
D1,7,zero,2,True,True,True,14.616173209565286,False,False,False,False,,,5.009999999999938,0.0,full,0.42594280942227786,0.9534267532589371,0.01892775203049847,0.0,0.0,0.0
D1,7,zero,3,True,True,True,11.568182226702957,False,False,False,False,,,5.009999999999938,0.0,warmup,0.509978780669319,1.1525834806578006,0.019745057731862987,0.0,0.0,0.0
D1,7,zero,4,True,True,True,12.364718741778496,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5696580900535205,1.2016692008919285,0.022633081379030535,0.0,0.0,0.0
D1,7,zero,5,True,True,True,13.186414426163863,False,False,False,False,,,5.009999999999938,0.0,full,0.4265115823194439,1.437154991672124,0.01958959302918034,0.0,0.0,0.0
D1,7,zero,6,True,True,True,12.46223287268657,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5075895884587166,1.2407813524535225,0.020192722766563982,0.0,0.0,0.0
D1,7,zero,7,True,True,True,12.261601811426459,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.48690102169905397,1.038737655570714,0.01861121414637554,0.0,0.0,0.0
D1,7,zero,8,True,True,True,14.926811516078901,False,False,False,False,,,5.009999999999938,0.0,full,0.505785052514625,1.5431761150884702,0.020777114905751404,0.0,0.0,0.0
D1,7,zero,9,True,True,True,12.771315230132634,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49479990440431754,1.1688952171756082,0.019264537339446296,0.0,0.0,0.0
D1,7,zero,10,True,True,True,12.521168372504572,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5579570453338745,1.2889912019305365,0.02131871344685938,0.0,0.0,0.0
D1,7,zero,11,True,True,True,13.487418966169331,False,False,False,False,,,5.009999999999938,0.0,full,0.637714525300757,1.1834188609198721,0.021447244954935992,0.0,0.0,0.0
D1,7,zero,12,True,True,True,11.846786047031546,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5009263118149376,1.2188247958799947,0.01921838984294255,0.0,0.0,0.0
D1,7,zero,13,True,True,True,11.137920408588595,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5721493389616075,1.0132527290956106,0.020717342775059128,0.0,0.0,0.0
D1,7,zero,14,False,True,False,15.155238321123084,False,False,False,False,unstable box motion,timeout,0.03,0.0,full,0.47084174840317594,1.1668854451158555,0.026557507917864553,0.0,0.0,0.0
D1,7,zero,15,True,True,True,12.399727102133248,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48738766261608873,1.2336237205624674,0.019552985343880152,0.0,0.0,0.0
D1,7,zero,16,True,True,True,10.543584403839262,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44463355547976935,1.2760410585312312,0.020276664806378623,0.0,0.0,0.0
D1,7,zero,17,True,True,True,15.672199567182052,False,False,False,False,,,5.009999999999938,0.0,full,0.545833674323523,1.1579762526510662,0.017107805017850253,0.0,0.0,0.0
D1,7,zero,18,True,True,True,11.322579746573014,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49298274539423165,1.2346759141610777,0.01925566826692108,0.0,0.0,0.0
D1,7,zero,19,True,True,True,11.155680855521663,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4838916734878356,1.3374730526845824,0.024876101120294845,0.0,0.0,0.0
D1,7,zero,20,True,True,True,13.026208480181129,False,False,False,False,,,5.009999999999938,0.0,full,0.5020057240424289,0.7954649007207342,0.01789318386298323,0.0,0.0,0.0
D1,7,zero,21,True,True,True,12.683176769608474,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4904104543646842,1.1673474497063143,0.018642198329941247,0.0,0.0,0.0
D1,7,zero,22,True,True,True,10.681627400806933,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4526350727341898,1.1252112590506311,0.018561166107325437,0.0,0.0,0.0
D1,7,zero,23,True,True,True,16.48203204477007,False,False,False,False,,,5.009999999999938,0.0,full,0.4904961771661215,1.343875645190756,0.019752857920643112,0.0,0.0,0.0
D1,7,zero,24,True,True,True,11.429635162153506,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5109693765412465,1.211283449106051,0.019960664302061885,0.0,0.0,0.0
D1,7,zero,25,True,True,True,11.548916252243453,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5317344461251952,1.0067531604749642,0.023471311417128774,0.0,0.0,0.0
D1,7,zero,26,True,True,True,13.734417413825255,False,False,False,False,,,5.009999999999938,0.0,full,0.5135364956319597,0.9791037239291087,0.019078146087533176,0.0,0.0,0.0
D1,7,zero,27,True,True,True,13.644535779155124,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48896578770858773,1.2364416551319382,0.019642584295162437,0.0,0.0,0.0
D1,7,zero,28,True,True,True,12.733471125530139,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.46606083056516756,1.0333475627374389,0.018909839435079328,0.0,0.0,0.0
D1,7,zero,29,True,True,True,12.599032010864597,False,False,False,False,,,5.009999999999938,0.0,full,0.4781300590747878,1.1076903259488948,0.017900430311176076,0.0,0.0,0.0
D1,7,zero,30,True,True,True,12.103391048363374,False,False,False,False,,,5.009999999999938,0.0,warmup,0.500472282046089,1.2042566690466316,0.02134140268833359,0.0,0.0,0.0
D1,7,zero,31,True,True,True,9.765438339959955,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.42123466907856777,1.253002323925152,0.02106934490308074,0.0,0.0,0.0
D1,7,zero,32,True,True,True,15.514522121129373,False,False,False,False,,,5.009999999999938,0.0,full,0.49655863214725254,1.0809459611070078,0.020464976506717518,0.0,0.0,0.0
D1,7,zero,33,True,True,True,12.160583709270684,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4824355574271533,1.21891463319844,0.01879245097104759,0.0,0.0,0.0
D1,7,zero,34,True,True,True,12.147443313738606,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5593516103811621,1.3360529847388807,0.024879432704356705,0.0,0.0,0.0
D1,7,zero,35,True,True,True,13.55928262275364,False,False,False,False,,,5.009999999999938,0.0,full,0.5821520363062294,0.9352893720189832,0.018317930834546144,0.0,0.0,0.0
D1,7,zero,36,True,True,True,13.716412862449031,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49003588725688896,1.1949944693625023,0.01796843022675573,0.0,0.0,0.0
D1,7,zero,37,True,True,True,11.095700036819728,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.47202966125532003,1.0718062194041447,0.018868581266375584,0.0,0.0,0.0
D1,7,zero,38,True,True,True,13.880949274654087,False,False,False,False,,,5.009999999999938,0.0,full,0.39720311956649396,1.1780777381288443,0.019673506655049418,0.0,0.0,0.0
D1,7,zero,39,True,True,True,11.526520114446598,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48760734892737573,1.2436457867865334,0.019385065029217455,0.0,0.0,0.0
D1,7,zero,40,True,True,True,12.061099445506247,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4697590305539757,1.000828031345263,0.017596014798999617,0.0,0.0,0.0
D1,7,zero,41,True,True,True,11.504657684614092,False,False,False,False,,,5.009999999999938,0.0,full,0.5399893072381774,1.543457179043201,0.02173951781237901,0.0,0.0,0.0
D1,7,zero,42,True,True,True,12.897892983577803,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4885757854329753,1.2269349832847654,0.019759561578133057,0.0,0.0,0.0
D1,7,zero,43,True,True,True,12.537669787151682,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5760872145672483,1.17039712756378,0.020583550771206962,0.0,0.0,0.0
D1,7,zero,44,False,True,False,15.096611338962546,False,False,False,False,unstable box motion,timeout,4.319999999999952,0.0,full,0.38303639555873803,1.338079672902308,0.024257387971864056,0.0,0.0,0.0
D1,7,zero,45,True,True,True,11.375084214706135,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49174394141055583,1.2240044962498438,0.021107896776920747,0.0,0.0,0.0
D1,7,zero,46,True,True,True,12.188356921533073,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.43827127758724876,1.208110249995769,0.019624434893668836,0.0,0.0,0.0
D1,7,zero,47,True,True,True,12.631155603772365,False,False,False,False,,,5.009999999999938,0.0,full,0.6424065509628292,1.102805538886461,0.02234347624032534,0.0,0.0,0.0
D1,7,zero,48,True,True,True,12.103540904387291,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5085148659503609,1.174116055562226,0.019925626213098395,0.0,0.0,0.0
D1,7,zero,49,False,True,False,10.888682556938575,False,False,False,False,unstable box motion,timeout,4.9199999999999395,0.0,intermediate,0.45103892656726835,1.2464647082307405,0.023403004107901977,0.0,0.0,0.0
D1,7,zero,50,True,True,True,12.871844227990742,False,False,False,False,,,5.009999999999938,0.0,full,0.3726770816353148,1.4920678302689376,0.018474518983907312,0.0,0.0,0.0
D1,7,zero,51,True,True,True,12.593188389920833,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5121655145357621,1.2468573748815532,0.021948901648773615,0.0,0.0,0.0
D1,7,zero,52,True,True,True,11.146518413117931,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5619201427171274,1.0007040595710093,0.020153368232881087,0.0,0.0,0.0
D1,7,zero,53,False,True,False,10.933532139994828,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5243303082272294,0.9612646556452364,0.02704959192079744,0.0,0.0,0.0
D1,7,zero,54,True,True,True,11.645497721620153,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4863359531545361,1.2434969451900522,0.019740720266721527,0.0,0.0,0.0
D1,7,zero,55,True,True,True,10.372984641335833,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4252483777736942,1.264293204911614,0.019829078470073987,0.0,0.0,0.0
D1,7,zero,56,True,True,True,15.660273121656271,False,False,False,False,,,5.009999999999938,0.0,full,0.5295575228792385,1.4527831122188495,0.02125027016567552,0.0,0.0,0.0
